City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,istria,44.5667,28.7167,19.53,66,99,10.25,RO,1688859270
286,sergeyevka,53.88,67.4158,17.06,66,88,2.5,KZ,1688859270
287,esmeraldas,-19.7625,-44.3139,21.58,47,14,0.63,BR,1688859270
288,srednekolymsk,67.45,153.6833,10.45,54,98,7.92,RU,1688859271
289,bima,-8.4667,118.7167,25.58,83,11,2.13,ID,1688859271
290,suzun,53.7841,82.3116,15.48,78,2,2.93,RU,1688859271
291,bijie,27.3125,105.2942,19.58,92,100,1.72,CN,1688859271
292,luanda,-8.8368,13.2343,21.0,83,75,2.57,AO,1688859271
293,kardla,58.9978,22.7492,15.59,84,1,5.48,EE,1688859272
294,cidreira,-30.1811,-50.2056,16.72,84,100,2.99,BR,1688859272
295,hollola,61.05,25.4333,13.17,92,88,3.45,FI,1688859272
296,pontal do parana,-25.6533,-48.5128,18.15,94,72,3.5,BR,1688859272
297,hobyo,5.3505,48.5268,24.95,80,96,12.05,SO,1688859272
298,mayahi,13.9553,7.6712,33.93,34,93,2.64,NE,1688859273
299,fare,-16.7,-151.0167,26.87,79,31,8.57,PF,1688859273
300,carolina,18.3808,-65.9574,27.94,91,75,2.57,PR,1688859023
301,jalu,29.0331,21.5482,27.06,31,0,6.9,LY,1688859273
302,poum,-20.2333,164.0167,22.72,74,65,5.09,NC,1688859273
303,vila velha,-20.3297,-40.2925,23.97,82,0,3.6,BR,1688859260
304,pocatello,42.8713,-112.4455,29.71,27,40,4.02,US,1688859198
305,severomuysk,56.1481,113.4267,17.1,52,93,1.48,RU,1688859274
306,vao,-22.6667,167.4833,20.03,59,29,3.78,NC,1688859274
307,san quintin,30.4833,-115.95,20.1,68,1,7.04,MX,1688859274
308,villa guerrero,18.8667,-99.65,25.79,84,66,1.1,MX,1688859274
309,junagarh,19.8667,82.9333,26.25,83,97,1.34,IN,1688859275
310,marapanim,-0.7175,-47.6997,23.52,95,25,1.76,BR,1688859275
311,port hedland,-20.3167,118.5667,10.03,43,5,4.12,AU,1688859275
312,alexandria,31.2156,29.9553,25.3,78,0,8.07,EG,1688859003
313,kant,27.8,79.8,28.28,78,64,4.57,IN,1688859275
314,nyagan,62.1406,65.3936,14.28,67,87,1.56,RU,1688859276
315,faya,18.3851,42.4509,20.06,46,81,1.69,SA,1688859276
316,verkh-usugli,52.7,115.1667,19.38,81,83,1.49,RU,1688859276
317,shimoda,34.6667,138.95,26.72,95,100,8.15,JP,1688858980
318,banff,51.1762,-115.5698,28.21,14,10,2.06,CA,1688859016
319,quartucciu,39.2519,9.1794,26.12,75,0,2.57,IT,1688859277
320,aksarka,66.5606,67.7975,10.42,71,79,2.22,RU,1688859277
321,porterville,36.0652,-119.0168,33.62,22,0,3.09,US,1688859250
322,oga,46.4631,10.347,15.45,86,1,1.53,IT,1688859277
323,tiksi,71.6872,128.8694,3.74,61,90,3.76,RU,1688859277
324,terra santa,-2.1042,-56.4869,26.0,72,49,1.32,BR,1688859277
325,mount isa,-20.7333,139.5,13.87,41,4,5.14,AU,1688859038
326,suyan,6.0603,125.3853,26.78,82,99,0.7,PH,1688859348
327,tessalit,20.1986,1.0114,34.29,10,1,5.82,ML,1688859348
328,la ronge,55.1001,-105.2842,23.14,46,100,2.57,CA,1688859348
329,high prairie,55.4334,-116.4858,26.98,39,9,2.21,CA,1688859348
330,senador jose porfirio,-2.5908,-51.9542,25.46,81,93,0.08,BR,1688859349
331,utinga,-5.8172,-35.3954,25.47,88,20,2.06,BR,1688859349
332,mataram,-8.5833,116.1167,24.45,86,46,4.73,ID,1688859349
333,te anau,-45.4167,167.7167,8.16,88,99,0.3,NZ,1688859349
334,namatanai,-3.6667,152.4333,25.88,88,100,1.82,PG,1688859350
335,sovetskaya gavan,48.9723,140.2878,24.99,56,7,2.25,RU,1688859350
336,racalmuto,37.4071,13.7338,26.79,37,0,0.7,IT,1688859350
337,leningradskiy,69.3833,178.4167,11.32,65,37,4.89,RU,1688859350
338,ostrovnoy,68.0531,39.5131,6.15,87,100,5.83,RU,1688859350
339,erenhot,43.6475,111.9767,22.1,47,14,1.95,CN,1688859350
340,daru,-9.0763,143.2092,25.87,88,100,7.46,PG,1688859351
341,enid,36.3956,-97.8784,29.82,61,0,5.14,US,1688859105
342,pinega,64.7001,43.3936,7.93,85,100,3.32,RU,1688859351
343,san patricio,28.017,-97.5169,34.54,61,39,7.41,US,1688859351
344,camiri,-20.05,-63.5167,19.59,84,99,1.27,BO,1688859351
345,ancud,-41.8697,-73.8203,8.88,87,100,11.0,CL,1688858840
346,bandarbeyla,9.4942,50.8122,24.48,77,38,12.65,SO,1688859352
347,shelburne,44.0787,-80.2041,18.46,80,99,0.58,CA,1688859352
348,alyangula,-13.8483,136.4192,23.48,69,15,6.93,AU,1688859352
349,kaset sombun,16.2805,101.9542,26.72,81,72,0.64,TH,1688859352
350,terrace,54.5163,-128.6035,31.95,37,20,4.63,CA,1688859352
351,cockburn town,21.4612,-71.1419,27.96,80,5,7.49,TC,1688859353
352,goedereede,51.8175,3.9806,23.88,73,100,2.06,NL,1688859353
353,kapustin yar,48.5831,45.7372,31.7,23,100,6.12,RU,1688859353
354,shirakawa,37.1223,140.2376,28.86,87,100,1.84,JP,1688859353
355,ouallam,14.3188,2.0866,32.34,43,28,3.6,NE,1688859353
356,mercedes,-34.6515,-59.4307,11.61,82,76,3.5,AR,1688859215
357,tocopilla,-22.092,-70.1979,17.09,76,62,4.34,CL,1688859114
358,bambous virieux,-20.3428,57.7575,23.14,78,75,6.69,MU,1688859354
359,hervey bay,-25.2986,152.8535,15.96,46,6,5.36,AU,1688859354
360,suez,29.9737,32.5263,24.53,64,0,2.12,EG,1688859354
361,thayetmyo,19.3167,95.1833,26.47,82,98,2.22,MM,1688859354
362,mehamn,71.0357,27.8492,5.97,93,100,2.06,NO,1688859355
363,quatre cocos,-20.2078,57.7625,23.06,70,8,6.89,MU,1688859355
364,turukhansk,65.8167,87.9833,19.02,88,91,2.54,RU,1688859355
365,hay river,60.8156,-115.7999,25.99,36,20,5.14,CA,1688859355
366,pell city,33.5862,-86.2861,26.87,86,0,3.09,US,1688859255
367,keti bandar,24.1447,67.4497,28.79,84,100,6.04,PK,1688859355
368,itarema,-2.9248,-39.9167,25.86,84,4,5.99,BR,1688859356
369,grindavik,63.8424,-22.4338,12.97,76,75,2.57,IS,1688859356
370,hami,42.8,93.45,27.91,29,95,0.41,CN,1688859356
371,taoudenni,22.6783,-3.9836,40.92,11,0,3.38,ML,1688858838
372,dawlatabad,36.4141,64.9053,24.44,27,0,1.99,AF,1688859356
373,bedford,52.1346,-0.4663,19.32,86,97,3.19,GB,1688859293
374,fairbanks,64.8378,-147.7164,18.38,55,75,6.17,US,1688859357
375,cabedelo,-6.9811,-34.8339,24.37,84,70,4.18,BR,1688859357
376,lalmohan,22.3384,90.7419,28.16,85,100,3.03,BD,1688859357
377,omboue,-1.5746,9.2618,20.62,92,62,2.12,GA,1688859357
378,palas,-5.6519,105.6801,24.65,92,87,1.98,ID,1688859357
379,nome,64.5011,-165.4064,10.09,93,100,5.66,US,1688859357
380,basco,20.4487,121.9702,29.2,73,49,3.96,PH,1688859358
381,kodiak,57.79,-152.4072,13.73,62,75,5.66,US,1688859358
382,tazovskiy,67.4667,78.7,9.9,82,37,4.12,RU,1688859359
383,alindao,5.0267,21.2088,21.86,89,100,0.97,CF,1688859429
384,ntoum,0.3833,9.7833,25.87,91,100,1.62,GA,1688859430
385,korla,41.7597,86.1469,28.32,30,100,4.05,CN,1688859430
386,baruun-urt,46.6806,113.2792,19.62,64,12,2.45,MN,1688859430
387,san andres,12.5847,-81.7006,30.01,74,20,6.69,CO,1688859430
388,makakilo city,21.3469,-158.0858,30.18,55,40,9.26,US,1688859430
389,oiso,35.3031,139.3028,30.71,88,100,4.57,JP,1688859431
390,valea mare,44.4667,24.4333,17.94,85,3,2.53,RO,1688859431
391,pisco,-13.7,-76.2167,21.03,73,0,6.69,PE,1688859263
392,kavaratti,10.5669,72.642,28.19,74,100,7.08,IN,1688859431
393,kalmunai,7.4167,81.8167,26.17,81,94,2.03,LK,1688859432
394,inhambane,-23.865,35.3833,18.69,80,0,5.84,MZ,1688859432
395,davila,18.4726,120.5763,26.99,71,98,1.39,PH,1688859432
396,ahuimanu,21.4447,-157.8378,30.84,58,20,9.26,US,1688859432
397,izumo,35.3667,132.7667,24.97,100,75,1.54,JP,1688859433
398,hurghada,27.2574,33.8129,32.02,31,0,5.14,EG,1688859404
399,camacha,33.0833,-16.3333,20.68,73,20,0.51,PT,1688859433
400,ilulissat,69.2167,-51.1,7.01,93,100,0.0,GL,1688859433
401,ust-omchug,61.15,149.6333,11.89,78,100,1.4,RU,1688859433
402,tilichiki,60.4667,166.1,12.48,70,100,3.19,RU,1688859434
403,berlevag,70.8578,29.0864,6.0,87,100,2.57,NO,1688859434
404,panguipulli,-39.6333,-72.3333,5.36,98,99,1.39,CL,1688859434
405,salinopolis,-0.6136,-47.3561,25.36,87,33,3.74,BR,1688859434
406,kontagora,10.3999,5.4695,21.67,95,89,1.36,NG,1688859435
407,avera,33.194,-82.5271,33.08,58,26,6.0,US,1688859435
408,puro,12.4841,123.3827,28.53,78,100,3.18,PH,1688859435
409,tecoanapa,16.5167,-98.75,29.78,70,77,2.84,MX,1688859435
410,san pedro,14.35,121.0167,30.73,77,20,2.68,PH,1688859435
411,waspan,14.7419,-83.9717,25.83,90,100,1.64,NI,1688859436
412,the valley,18.217,-63.0578,28.39,89,20,3.09,AI,1688859335
413,zhoucheng,35.9122,116.3117,31.67,52,0,2.24,CN,1688859436
414,irbil,36.1926,44.0106,25.9,24,0,0.0,IQ,1688859436
415,vostok,46.4856,135.8833,24.47,58,31,1.65,RU,1688859436
416,shingu,33.7333,135.9833,28.13,82,98,4.59,JP,1688859436
417,radstadt,47.3833,13.45,16.76,86,70,1.66,AT,1688859437
418,viedma,-40.8135,-62.9967,7.39,86,100,3.77,AR,1688859437
419,tynda,55.1667,124.7167,20.98,47,12,4.72,RU,1688859437
420,auckland,-36.8667,174.7667,15.4,74,75,8.23,NZ,1688858973
421,kailua,21.4022,-157.7394,30.99,60,20,6.69,US,1688859183
422,puerto penasco,31.3167,-113.5333,29.95,79,0,4.47,MX,1688859438
423,santa fe,-31.6333,-60.7,17.23,86,100,2.24,AR,1688859422
424,chunskiy,56.0815,99.6342,20.7,65,100,0.35,RU,1688859438
425,sorland,67.667,12.6934,8.92,79,100,2.12,NO,1688859438
426,sao joao de pirabas,-0.7747,-47.1772,23.81,93,35,2.29,BR,1688859438
427,kalanguy,51.0167,116.5167,20.42,78,68,2.19,RU,1688859438
428,mishan,45.55,131.8833,24.31,74,78,1.73,CN,1688859439
429,yatou,37.15,122.3833,27.26,77,69,2.0,CN,1688859439
430,alihe,50.5667,123.7167,19.1,84,100,0.84,CN,1688859439
431,colares,38.7992,-9.4469,19.94,80,0,5.36,PT,1688859439
432,general roca,-39.0333,-67.5833,10.16,62,100,2.41,AR,1688859439
433,boali,4.8005,18.1275,21.32,95,73,0.97,CF,1688859439
434,lazaro cardenas,17.9583,-102.2,28.79,75,17,5.46,MX,1688859440
435,savinka,50.0785,47.0994,29.8,29,97,4.69,RU,1688859440
436,kharan,28.5833,65.4167,29.37,49,17,3.41,PK,1688859440
437,taltal,-25.4,-70.4833,15.54,79,60,1.84,CL,1688859020
438,port blair,11.6667,92.75,24.02,94,75,1.03,IN,1688859338
439,moen,69.1304,18.6123,12.7,87,75,1.03,NO,1688859441
440,nantucket,41.2835,-70.0995,24.03,94,75,2.57,US,1688859511
441,manta,-0.95,-80.7333,26.88,78,20,8.05,EC,1688859468
442,liberia,6.5,-9.5,21.72,99,72,1.09,LR,1688859511
443,whitehorse,60.7161,-135.0538,30.61,18,20,6.71,CA,1688859330
444,ridgecrest,35.6225,-117.6709,39.45,9,40,3.09,US,1688859512
445,meerbusch,51.2833,6.6667,25.45,62,0,3.6,DE,1688859512
446,mahon,39.8885,4.2658,25.31,94,0,1.54,ES,1688859512
447,klofta,60.0667,11.15,15.34,82,0,2.57,NO,1688859512
448,bonthe,7.5264,-12.505,25.87,80,100,3.42,SL,1688859512
449,bose,45.4612,8.0137,22.94,75,0,1.99,IT,1688859513
450,kango,0.1943,10.0951,22.01,94,97,1.09,GA,1688859513
451,diego de almagro,-26.3667,-70.05,9.71,70,39,0.91,CL,1688859513
452,simplicio mendes,-7.8539,-41.9103,26.15,55,87,2.07,BR,1688859513
453,waraseoni,21.75,80.0333,24.53,94,99,2.63,IN,1688859513
454,half moon bay,37.4636,-122.4286,23.56,71,100,10.29,US,1688859446
455,chulman,56.8479,124.9104,16.25,55,8,4.07,RU,1688859514
456,stolberg,50.7667,6.2333,22.58,72,54,2.33,DE,1688859514
457,santa eulalia,-11.85,-76.6833,6.11,56,0,0.61,PE,1688859514
458,lompoc,34.6391,-120.4579,24.83,74,75,8.23,US,1688859420
459,tuy hoa,13.0833,109.3,26.04,87,8,1.87,VN,1688859515
460,mackay,-21.15,149.2,20.38,42,43,4.98,AU,1688859515
461,yuncheng,35.0231,110.9928,30.35,41,1,0.93,CN,1688859515
462,fonte boa,-2.4959,-66.2662,25.27,78,100,0.35,BR,1688859515
463,alta floresta,-9.8756,-56.0861,24.65,46,4,0.67,BR,1688859515
464,atambua,-9.1061,124.8925,24.29,64,32,3.03,ID,1688859516
465,butembo,0.15,29.2833,14.24,88,75,0.46,CD,1688859516
466,ginir,7.1333,40.7,12.91,84,76,2.75,ET,1688859516
467,lata,40.1629,-8.3327,13.13,95,1,0.75,PT,1688859516
468,ketchikan,55.3422,-131.6461,18.26,72,20,6.17,US,1688859516
469,pimentel,-6.8367,-79.9342,23.16,83,75,9.26,PE,1688859517
470,swansea,51.6208,-3.9432,15.93,90,38,1.95,GB,1688859517
471,clinton,42.587,-82.9199,22.81,85,75,3.09,US,1688859471
472,homer,59.6425,-151.5483,14.87,65,100,3.58,US,1688859518
473,bantou,26.2151,117.4893,29.03,68,85,1.16,CN,1688859518
474,harper,4.375,-7.7169,24.84,86,80,3.98,LR,1688859459
475,qaqortoq,60.7167,-46.0333,6.83,87,15,1.95,GL,1688859520
476,gorlice,49.6556,21.1604,16.09,66,30,1.8,PL,1688859520
477,axim,4.8699,-2.2405,23.73,94,88,2.08,GH,1688859521
478,port moresby,-9.4431,147.1797,27.22,73,96,1.04,PG,1688859522
479,bato,13.3528,123.3677,28.11,73,100,1.04,PH,1688859522
480,marondera,-18.1853,31.5519,5.42,79,0,1.4,ZW,1688859522
481,narsaq,60.9167,-46.05,15.12,74,41,0.96,GL,1688859522
482,uribia,11.7139,-72.266,28.99,70,100,6.29,CO,1688859522
483,yulara,-25.2406,130.9889,12.14,54,0,3.94,AU,1688859522
484,olafsvik,64.8945,-23.7142,10.27,75,65,2.69,IS,1688859523
485,trinidad,-14.8333,-64.9,28.99,70,20,1.54,BO,1688859523
486,sur,22.5667,59.5289,31.99,55,100,3.54,OM,1688859523
487,manitouwadge,49.1215,-85.8403,18.53,46,46,2.88,CA,1688859523
488,ardee,53.8597,-6.5406,10.16,91,89,1.7,IE,1688859524
489,ixtapa,20.7,-105.2,27.35,94,100,5.14,MX,1688859524
490,pochutla,15.7432,-96.4661,24.34,89,95,1.46,MX,1688859524
491,nova olimpia,-14.7972,-57.2881,25.76,39,0,2.12,BR,1688859524
492,karymskoye,51.6167,114.35,19.2,86,74,1.14,RU,1688859524
493,elkridge,39.2126,-76.7136,29.5,78,75,2.06,US,1688859525
494,shache,38.4167,77.2406,26.51,22,100,3.41,CN,1688859595
495,onguday,50.75,86.15,14.66,85,58,0.31,RU,1688859595
496,magadan,59.5667,150.8,13.15,90,86,1.96,RU,1688859595
497,gushikawa,26.3544,127.8686,29.57,85,20,4.63,JP,1688859595
498,ulladulla,-35.35,150.4667,13.65,60,6,5.3,AU,1688859596
499,hovd,48.0056,91.6419,18.74,41,9,2.47,MN,1688859596
500,mahibadhoo,3.7833,72.9667,27.99,70,10,3.0,MV,1688859596
501,luba,3.4568,8.5547,23.94,89,100,4.78,GQ,1688859596
502,powell,40.1578,-83.0752,25.2,77,75,3.09,US,1688859548
503,kuala terengganu,5.3302,103.1408,25.97,89,20,1.03,MY,1688859596
504,batemans bay,-35.7167,150.1833,13.94,44,1,4.42,AU,1688859597
505,tateyama,34.9833,139.8667,25.18,92,100,11.75,JP,1688859597
506,tabora,-5.0167,32.8,18.07,53,22,4.1,TZ,1688859597
507,twin falls,42.3505,-114.6445,30.94,23,0,2.06,US,1688859597
508,rio pomba,-21.2747,-43.1792,17.73,52,3,1.71,BR,1688859597
509,canyon,34.9803,-101.9188,31.96,47,29,4.41,US,1688859598
510,tottori,35.5,134.2333,25.04,100,75,1.54,JP,1688859598
511,choya,52.0108,86.5467,17.17,84,64,0.82,RU,1688859598
512,aksu,41.1231,80.2644,23.45,40,93,2.98,CN,1688859598
513,lilongwe,-13.9669,33.7873,13.11,82,0,2.06,MW,1688859598
514,devils lake,48.1128,-98.8651,26.06,48,20,4.63,US,1688859599
515,guapo,-16.8306,-49.5319,20.21,37,22,1.83,BR,1688859599
516,namtsy,62.7161,129.6658,16.1,44,34,5.45,RU,1688859599
517,lomas de sargentillo,-1.8833,-80.0833,28.92,87,98,2.93,EC,1688859599
518,rafaela,-31.2503,-61.4867,16.11,80,100,3.4,AR,1688859599
519,ust-nera,64.5667,143.2,7.76,79,100,5.93,RU,1688859599
520,arroio grande,-32.2375,-53.0869,12.92,89,99,2.4,BR,1688859600
521,teya,60.3778,92.6267,21.99,60,94,1.5,RU,1688859600
522,umm kaddadah,13.6017,26.6876,29.1,52,81,6.39,SD,1688859601
523,yantarnyy,54.8717,19.9381,15.42,77,6,3.65,RU,1688859601
524,puerto del rosario,28.5004,-13.8627,22.86,73,100,6.69,ES,1688859601
525,villa maria,-32.4075,-63.2402,14.9,84,80,2.71,AR,1688859601
526,necochea,-38.5473,-58.7368,6.87,81,93,3.81,AR,1688859602
527,portlethen,57.0547,-2.1307,15.87,92,75,2.57,GB,1688859602
528,gemena,3.25,19.7667,21.15,95,74,0.83,CD,1688859602
529,midleton,51.9153,-8.1805,14.51,92,100,3.1,IE,1688859602
530,sitka,57.0531,-135.33,16.94,63,20,9.26,US,1688859603
531,otjiwarongo,-20.4637,16.6477,8.21,55,0,1.05,NA,1688859603
532,kushima,31.4583,131.2333,29.64,75,92,4.22,JP,1688859603
533,paso de carrasco,-34.8603,-56.0522,13.08,82,0,4.63,UY,1688859603
534,seymchan,62.8833,152.4333,14.75,55,53,10.36,RU,1688859603
535,prince rupert,54.3161,-130.3201,14.05,91,100,3.6,CA,1688859449
536,disna,55.568,28.1971,10.36,93,1,2.88,BY,1688859604
537,moussoro,13.6408,16.4901,31.46,41,69,2.77,TD,1688859604
538,oistins,13.0667,-59.5333,28.05,83,40,6.69,BB,1688859604
539,wanning,18.8003,110.3967,29.57,73,56,2.74,CN,1688859604
540,pueblo,38.2545,-104.6091,31.42,47,0,6.17,US,1688859605
541,aripuana,-9.1667,-60.6333,25.84,47,4,0.08,BR,1688859605
542,ntungamo,-0.8833,29.65,17.79,72,37,1.45,UG,1688859605
543,agadez,19.75,10.25,31.31,11,18,3.23,NE,1688859605
544,mayumba,-3.432,10.6554,20.94,89,84,2.45,GA,1688859605
545,boyolangu,-8.1181,111.8935,24.21,93,79,2.93,ID,1688859605
546,benghazi,32.1167,20.0667,25.38,76,0,6.0,LY,1688859606
547,nichinan,31.6,131.3667,30.82,75,100,3.96,JP,1688859606
548,sioux falls,43.55,-96.7003,25.92,40,20,3.6,US,1688859406
549,ankang,32.68,109.0172,26.18,77,5,0.69,CN,1688859606
550,mareeba,-17.0,145.4333,21.4,78,53,3.3,AU,1688859606
551,rybinsk,58.0446,38.8426,15.76,80,25,3.35,RU,1688859607
552,srivardhan,18.0333,73.0167,27.03,85,83,7.52,IN,1688859607
553,ojinaga,29.5667,-104.4167,39.76,27,0,2.57,MX,1688859677
554,kundiawa,-6.0167,144.9667,22.71,65,98,1.14,PG,1688859677
555,namwala,-15.7504,26.4384,12.26,66,0,1.86,ZM,1688859678
556,huilong,31.8111,121.655,27.37,89,100,2.68,CN,1688859678
557,bressanone,46.715,11.656,21.81,90,5,2.04,IT,1688859678
558,ormara,25.2088,64.6357,28.62,79,100,3.2,PK,1688859678
559,mount pleasant,32.7941,-79.8626,27.08,96,20,0.45,US,1688859678
560,reoti,25.85,84.3833,30.91,67,100,1.85,IN,1688859679
561,belgrade,44.804,20.4651,20.81,74,0,0.0,RS,1688859578
562,soresina,45.2865,9.857,24.26,65,0,1.36,IT,1688859679
563,yanam,16.7333,82.2167,27.29,78,100,1.44,IN,1688859679
564,acapulco,16.8634,-99.8901,29.9,70,75,5.66,MX,1688859499
565,barcelona,41.3888,2.159,26.04,74,0,1.03,ES,1688859496
566,huarmey,-10.0681,-78.1522,20.79,79,0,5.01,PE,1688859680
567,pingzhuang,42.0372,119.2889,23.91,56,27,2.94,CN,1688859680
568,maldonado,-34.6667,-54.9167,12.3,87,18,2.43,UY,1688859601
569,geraldton,-28.7667,114.6,8.23,93,0,3.09,AU,1688859680
570,bluefield,37.2698,-81.2223,25.45,59,0,0.0,US,1688859681
